"","d","p","lfc","comp","gene"
"242",0.0845765168296544,0.579477993175149,0.165608281590534,"DiscH v. ValH","ACTR8"
"243",-0.0756018717101747,0.723011551898357,0.0411537615299296,"DiscH v. ValH","ACTRT2"
"244",0.152837299668019,0.182136696551766,-0.367649949302293,"DiscH v. ValH","ACVR1"
"245",0.0198463569106009,0.605450736535278,0.0330924142484177,"DiscH v. ValH","ACVR1B"
"246",-0.264329789194215,0.050456207252385,-0.202058146762157,"DiscH v. ValH","ACVR1C"
"247",0.0685173586732342,0.734152642608221,0.116516704874265,"DiscH v. ValH","ACVR2A"
"248",0.175178871277031,0.0936826875319396,-0.547695253868807,"DiscH v. ValH","ACVR2B-AS1"
"249",0.193106886205352,0.0295881892402756,-0.15331315905165,"DiscH v. ValH","ACVR2B"
"250",0.0198463569106009,0.605450736535278,0.0330924142484177,"DiscH v. ValH","ACVRL1"
"251",0.0325800908713276,0.706042716751425,0.0203109170458561,"DiscH v. ValH","ACY1"
"252",0.177091244077873,0.144082903626368,0.0963916066057154,"DiscH v. ValH","ACYP1"
"253",0.283735332054203,0.0120149028360381,0.241065741904276,"DiscH v. ValH","ACYP2"
"254",0.115826930570166,0.197837304550196,-0.798161037407635,"DiscH v. ValH","ADA"
"255",0.0318980375803382,0.552055599952524,0.0203248225481642,"DiscH v. ValH","ADA2"
"256",-0.178912247061437,0.154396233121688,0.364955930187676,"DiscH v. ValH","ADAD1"
"257",-0.00702213403944165,0.993294926616665,0.00693636763645878,"DiscH v. ValH","ADAD2"
"258",-0.00579522560649359,0.813590293977283,0.0549925023894803,"DiscH v. ValH","ADAL"
"259",0.165448294592115,0.259499986024762,0.0703434134988896,"DiscH v. ValH","ADAM10"
"260",-0.218831634209906,0.0544235636299171,-0.349879660520896,"DiscH v. ValH","ADAM11"
"261",0.0151179879457098,0.725976886914871,-0.005321540580558,"DiscH v. ValH","ADAM12"
"262",-0.0164399187795607,0.856813771560152,-0.00714038102988149,"DiscH v. ValH","ADAM15"
"263",0.118798832360411,0.333339204766863,0.0587875678775102,"DiscH v. ValH","ADAM17"
"264",0.0758283108280416,0.987773436102823,0.0733469229726452,"DiscH v. ValH","ADAM18"
"265",-0.00132225623714685,0.724493702749439,0.010321789458771,"DiscH v. ValH","ADAM19"
"266",0.0701520706020779,0.690675799325185,0.0805924188636288,"DiscH v. ValH","ADAM2"
"267",-0.123663555952218,0.320653848625592,-0.24231924242347,"DiscH v. ValH","ADAM20"
"268",0.00575432321411707,0.981463893638457,0.013281256974971,"DiscH v. ValH","ADAM21P1"
"269",0.0626864303117544,0.573403992823726,0.0667525455815215,"DiscH v. ValH","ADAM22"
"270",-0.146867636825667,0.330383447628887,0.0755339807516952,"DiscH v. ValH","ADAM23"
"271",-0.0343968523092668,0.874699308433423,0.0558422112339511,"DiscH v. ValH","ADAM28"
"272",-0.089679655887272,0.335319160414347,-0.207449704607236,"DiscH v. ValH","ADAM29"
"273",0.0819681343660137,0.735642418913087,-0.115524334985259,"DiscH v. ValH","ADAM30"
"274",-0.0858788060304065,0.310169807025712,0.243532009415717,"DiscH v. ValH","ADAM32"
"275",-0.0347860284840472,0.916143361943916,0.0278866216820966,"DiscH v. ValH","ADAM33"
"276",-0.103932825696154,0.241966211103456,-0.110013279800623,"DiscH v. ValH","ADAM3A"
"277",0.136398468164611,0.281854323173826,-0.0483602642809819,"DiscH v. ValH","ADAM3B"
"278",-0.13222100119656,0.20800637573035,-0.192659848038559,"DiscH v. ValH","ADAM5"
"279",0.027220203786323,0.728946334846626,-0.0350808421144942,"DiscH v. ValH","ADAM7-AS1"
"280",-0.00911909803917088,0.763377252712445,0.018439695833448,"DiscH v. ValH","ADAM7-AS2"
"281",0.0538961819073533,0.817428582964797,-0.0874341712691878,"DiscH v. ValH","ADAM7"
"282",0.303127463299684,0.0134671400344353,0.104367643055929,"DiscH v. ValH","ADAM8"
"283",0.175726177197423,0.209438227337335,0.097286313211959,"DiscH v. ValH","ADAM9"
"284",0.0856186610367087,0.359149010474484,-0.203200704858083,"DiscH v. ValH","ADAMDEC1"
"285",-0.0392312938308444,0.84596220703407,0.0821849001309585,"DiscH v. ValH","ADAMTS1"
"286",-0.0707839812995288,0.488585324645262,-0.0129385684161057,"DiscH v. ValH","ADAMTS10"
"287",-0.0449331229398907,0.974367063788867,0.0132629737603796,"DiscH v. ValH","ADAMTS12"
"288",0.198830428360534,0.0785212374221451,0.120547090945983,"DiscH v. ValH","ADAMTS13"
"289",-0.0589783782560543,0.834367920052376,0.0196980570285958,"DiscH v. ValH","ADAMTS14"
"290",0.130994298189927,0.409909315396688,-0.0578475982078626,"DiscH v. ValH","ADAMTS15"
