"","tool","population","sensitivity","specificity"
"1236","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0831413410364302,0.914573832107702
"1237","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.300002771226623,0.872616738704374
"1238","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0464625149635522,0.932989080891584
"1239","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.086717132698655,0.718889654252453
"1240","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0812224737154551,0.927793299925122
"1241","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.177350267867349,0.909969720200358
"1242","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.076336826763497,0.728599649508181
"1243","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0283162757518363,0.900682123912902
"1244","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0938756332283607,0.888650985745189
"1245","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.183572893403928,0.90098647447243
"1246","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0315156647707878,0.793103317571806
"1247","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0738136200561689,0.95445167742421
"1248","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0745378368772778,0.856359021041586
"1249","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.131080301727603,0.867741604167258
"1250","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0159173540744528,0.936882140204187
"1251","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0469926499210029,0.96705331851757
"1252","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0604430367621824,0.953235047567918
"1253","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.088769218206614,0.829484808760356
"1254","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0512263547660008,0.875903091402722
"1255","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0596367553289655,0.759083361163313
"1256","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.17721905478509,0.757424314558215
"1257","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.117893877027528,0.768369670608167
"1258","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0709785420750911,0.946119921490118
"1259","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.142460334079351,0.800493369079937
"1260","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0629255102556769,0.916734072990075
"1261","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0604601496470638,0.807230423057349
"1262","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0584536768488695,0.799572363793974
"1263","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0405951170451393,0.942702881755664
"1264","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0538596191466637,0.904697940933323
"1265","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.151076874314377,0.856892759185152
"1266","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.106026955576013,0.758659484744073
"1267","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.131161752653989,0.832399469005284
"1268","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0937058803052854,0.722260920360915
"1269","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.18879863996186,0.859813965190246
"1270","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0816826063690427,0.862266460442965
"1271","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0366334353940388,0.787043104739813
"1272","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0735682991431402,0.799632504916661
"1273","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.070040089584643,0.794748649259582
"1274","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0263876787291578,0.877246328737739
"1275","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0603659866994804,0.860184458361702
"1276","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.157183092643322,0.76951762979574
"1277","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.129916386945835,0.903610707611506
"1278","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.149831092071424,0.958263513745601
"1279","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0617509568148396,0.847748848342706
"1280","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.162562655477528,0.817257719053955
"1281","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0752158374612158,0.861658027424123
"1282","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0732960256524908,0.862961665787587
"1283","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.113103995961816,0.967133206994077
"1284","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0881795955143679,0.924328139816225
"1285","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0604040092840629,0.958834962084881
"1286","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.101050107960679,0.774092192837352
"1287","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0873635719866021,0.852326069468881
"1288","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0627542553400732,0.85113887653352
"1289","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0981096489424308,0.777842676600016
"1290","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.301296002194348,0.807952480910852
"1291","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0549311755964568,0.767522088331233
"1292","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.110260725841245,0.791351291835426
"1293","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.152097995579002,0.9192011460071
"1294","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.113663210222864,0.693004595241914
"1295","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.271216910105453,0.944492888603556
"1296","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.129432024693651,0.870869991639065
"1297","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0409659082700951,0.855362545088544
"1298","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.132561847714288,0.939657785355152
"1299","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.129263731350945,0.950841323400127
"1300","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.105801658909661,0.952488833379063
"1301","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.142654190710755,0.805743122727975
"1302","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.103755830072064,0.857508640275555
"1303","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0601075405334988,0.943763342044977
"1304","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0545756031626736,0.875427579579067
"1305","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.118943638131567,0.880476894361941
"1306","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0952545811721685,0.981691112797646
"1307","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.101123029331679,0.82487708627499
"1308","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0581929557057167,0.873048970421869
"1309","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.22639386698852,0.673397645690492
"1310","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0654674649988322,0.797355911981541
"1311","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0895121916098285,0.773569850370034
"1312","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.127860848965408,0.814647399420894
"1313","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.218000659545706,0.75653481307495
"1314","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0341348156426469,0.806522655166404
"1315","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0075712117473891,0.823210435644599
"1316","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0316703738058664,0.762006032550947
"1317","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0530058371655062,0.80481381650053
"1318","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0500630988638014,0.916191847721819
"1319","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0651972440695057,0.902797381627468
"1320","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0846077947462408,0.847740365698901
"1321","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0197733190530231,0.915543475536989
"1322","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.107273695074685,0.884421369005957
"1323","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.120899527667625,0.751275093160246
"1324","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0754107042925369,0.934913929329811
"1325","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0903238489953185,0.983842645873122
"1326","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.114936088865034,0.869086677483908
"1327","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0520450256929688,0.904519035959459
"1328","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0256227008682451,0.866167044546609
"1329","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.147401000272347,0.95133120188607
"1330","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.1446176075058,0.590803054250685
"1331","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0540718492424327,0.819604983224483
"1332","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0941436042698846,0.969749626226248
"1333","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0551070444186769,0.879775186790145
"1334","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0549323099095303,0.959118453470029
"1335","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.147532976102325,0.821359771325827
"1336","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0852348483571402,0.971872989585286
"1337","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.212899477012371,0.85082873749457
"1338","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.124183692170179,0.906743467651067
"1339","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.155613952391738,0.823011569298307
"1340","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.158725595139112,0.858663348228234
"1341","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0661269494012431,0.870688532556887
"1342","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0716480085066721,0.848232966537418
"1343","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.111470737730307,0.934191581741063
"1344","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0582801743237895,0.869909047450804
"1345","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.077975947070398,0.826389993014773
"1346","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0573880587572512,0.929993484636664
"1347","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0737225621635166,0.861623145164947
"1348","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0671426826470909,0.860662539578984
"1349","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0255398604399603,0.879559242098839
"1350","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0766622021878878,0.862030906957785
"1351","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0335987786355821,0.86829536200345
"1352","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.150928329200613,0.854127781857419
"1353","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.283510786012419,0.865757771176474
"1354","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0674590574361904,0.915432656007155
"1355","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0529730022966304,0.976089156397036
"1356","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0628383288791462,0.885826561030288
"1357","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0222907940190963,0.70365308130695
"1358","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0168660756146842,0.869743469896663
"1359","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.157864766296671,0.695586808308468
"1360","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.100255957708019,0.857784542135247
"1361","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0731516171009614,0.978542042336607
"1362","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.11850326337544,0.981223839651728
"1363","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.1837049480634,0.937085026480485
"1364","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.165300743514709,0.675585915714706
"1365","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.152657958310227,0.815093317994715
"1366","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.215747750923022,0.720370360080064
"1367","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0403983774491695,0.912084547990746
"1368","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.188586721644261,0.875818997534666
"1369","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0146545084597181,0.755190917700459
"1370","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.12757708850058,0.755282745408027
"1371","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0511282837711267,0.921561945564067
"1372","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0648705255170669,0.667678925459562
"1373","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0644673942906395,0.858490230380649
"1374","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.223432150982137,0.700899766164549
"1375","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.229660803438872,0.808332552531867
"1376","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.128442874129788,0.772677484939068
"1377","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0857645867338824,0.882260819448505
"1378","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0433387644360688,0.885237591411524
"1379","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0494574474137875,0.914152320666398
"1380","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0458045278843084,0.955089302415513
"1381","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0708961494566182,0.906699092494481
"1382","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0861678745694429,0.859581026405968
"1383","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.189757997527131,0.835497663625457
"1384","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0342453408058212,0.88450786685975
"1385","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.025931550542938,0.835857895007031
"1386","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0392046410698476,0.905113476542106
"1387","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.184953240374392,0.743535390834002
"1388","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.096923319091508,0.785172266884537
"1389","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.102153744335391,0.76230853312284
"1390","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0524375344650629,0.866481589201957
"1391","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0658356780955515,0.909554715957844
"1392","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0117736896615306,0.9520574254229
"1393","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0297858048980675,0.859822216956987
"1394","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.100292593628391,0.736284124623358
"1395","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0868586429633167,0.94133007873091
"1396","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.130744071406253,0.919217661129489
"1397","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.145154039189628,0.751223731952262
"1398","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0238528543367648,0.946801897149278
"1399","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.154683131428531,0.842414372044737
"1400","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.120463886137469,0.876984735864646
"1401","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0785538485242245,0.650450224929826
"1402","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.103089836912239,0.880573251232494
"1403","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.11272029643601,0.801937370321467
"1404","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0779736634357503,0.704536414360008
"1405","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.143835706553096,0.882832912271253
"1406","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.112297913049366,0.878298219236484
"1407","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.112755813311385,0.909288874317735
"1408","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.105072642160591,0.949223917452989
"1409","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.137129667001431,0.916040592289111
"1410","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.140439411850113,0.837773294249745
"1411","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0853700499980874,0.712695755787099
"1412","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0408876674926026,0.80001046946043
"1413","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0249999737395893,0.906130572335325
"1414","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.100880612326335,0.800275317925958
"1415","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.108665849843022,0.86213946582519
"1416","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.154864076834998,0.95902816640557
"1417","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0389168043643994,0.857679550450987
"1418","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0865452735341792,0.891110333962045
"1419","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.010075517889239,0.95516327259471
"1420","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0441593656565214,0.836089880104798
"1421","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.098610496479794,0.870984913139466
"1422","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.10962045672717,0.824863740960257
"1423","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.148290469157272,0.969985572645616
"1424","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0922528836896109,0.733985494125584
"1425","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0762507257975765,0.862467956518837
"1426","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0746069832500675,0.887053955236087
"1427","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0578244321497798,0.814112725395998
"1428","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.0467305681258364,0.892558184096939
"1429","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.112750007640724,0.813286980950966
"1430","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.019787690990099,0.894027595830641
"1431","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.121823474085724,0.863244720610221
"1432","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.200378941706043,0.73898524492497
"1433","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.095323739629875,0.900131495506159
"1434","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.125675054926974,0.722976780044965
"1435","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.2723100409272,0.919357684577177
"1436","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.132205436080228,0.881395722855618
"1437","JHU - FIB-4 > 3.25","Pre-fibrotic liver disease",0.102394190228119,0.938512637368151
