"","tool","metric","score"
"424","cfDNA Fragmentome LCr Score","fnr",0.486631308436765
"425","cfDNA Fragmentome LCr Score","fnr",0.543505081957582
"426","cfDNA Fragmentome LCr Score","fnr",0.460842471088741
"427","cfDNA Fragmentome LCr Score","fnr",0.380461597500137
"428","cfDNA Fragmentome LCr Score","fnr",0.447396386822529
"429","cfDNA Fragmentome LCr Score","fnr",0.299135220125786
"430","cfDNA Fragmentome LCr Score","fnr",0.625933671945025
"431","cfDNA Fragmentome LCr Score","fnr",0.578982974405232
"432","cfDNA Fragmentome LCr Score","fnr",0.559870763550046
"433","cfDNA Fragmentome LCr Score","fnr",0.38808025177026
"434","cfDNA Fragmentome LCr Score","fnr",0.387203495630462
"435","cfDNA Fragmentome LCr Score","fnr",0.617407267426165
