"","bin","state","type","dis_sd","dis_var","h_sd","h_var","bin2","f","cf"
"78","states_7_9_89","3' Transcription","Advanced Fibrosis/Cirrhosis",0.223866398401134,0.0501161643330952,0.190865773436294,0.0364297434694346,78,1.3756935833255,1.3424240398442
"79","states_7_9_9","3' Transcription","Advanced Fibrosis/Cirrhosis",0.231210009134282,0.0534580683238746,0.20206523197379,0.0408303579726214,79,1.30927258486738,1.3424240398442
"80","states_7_9_90","3' Transcription","Advanced Fibrosis/Cirrhosis",0.257220025377496,0.0661621414551997,0.190501293621401,0.0362907428714272,80,1.82311345043563,1.3424240398442
"81","states_7_9_91","3' Transcription","Advanced Fibrosis/Cirrhosis",0.262012696766133,0.0686506532666613,0.199259134842617,0.0397042028182282,81,1.72905255347788,1.3424240398442
"82","states_7_9_99","3' Transcription","Advanced Fibrosis/Cirrhosis",0.223696662791073,0.0500401969438631,0.187896425894393,0.0353050668638872,82,1.41736587376494,1.3424240398442
"83","states_1_5_113","Activating","Advanced Fibrosis/Cirrhosis",0.189951372201048,0.036081523801061,0.172480619598679,0.0297495641371442,83,1.21284209861787,1.3424240398442
"84","states_1_5_140","Activating","Advanced Fibrosis/Cirrhosis",0.189060375074636,0.0357438254233621,0.15522077699802,0.0240934896118691,84,1.48354704939685,1.3424240398442
"85","states_1_5_174","Activating","Advanced Fibrosis/Cirrhosis",0.259659955478818,0.0674232924792615,0.225959667843597,0.0510577714919889,85,1.32052948080275,1.3424240398442
"86","states_1_5_189","Activating","Advanced Fibrosis/Cirrhosis",0.236519497108327,0.055941472512376,0.200445097050137,0.040178236931439,86,1.3923326851757,1.3424240398442
"87","states_1_5_195","Activating","Advanced Fibrosis/Cirrhosis",0.253821409750716,0.0644253080478408,0.234085751859765,0.0547961392237516,87,1.17572713991345,1.3424240398442
"88","states_1_5_211","Activating","Advanced Fibrosis/Cirrhosis",0.150206911900265,0.0225621163826139,0.182326432558243,0.0332429280094154,88,0.678704245793981,1.3424240398442
"89","states_1_5_22","Activating","Advanced Fibrosis/Cirrhosis",0.210518528892925,0.0443180510072415,0.171602321118104,0.0294473566131209,89,1.50499250542219,1.3424240398442
"90","states_1_5_228","Activating","Advanced Fibrosis/Cirrhosis",0.23050258770171,0.0531314429371845,0.192692730495429,0.0371304883857841,90,1.43093843488271,1.3424240398442
"91","states_1_5_287","Activating","Advanced Fibrosis/Cirrhosis",0.198803495454854,0.0395228298050682,0.15641391379563,0.0244653124288668,91,1.61546393163714,1.3424240398442
"92","states_1_5_310","Activating","Advanced Fibrosis/Cirrhosis",0.27576783424812,0.0760478984058987,0.180153065921117,0.0324551271607783,92,2.34317055758764,1.3424240398442
"93","states_1_5_321","Activating","Advanced Fibrosis/Cirrhosis",0.271453438263761,0.0736869691452174,0.179517892839031,0.0322266738493659,93,2.2865210815626,1.3424240398442
"94","states_1_5_336","Activating","Advanced Fibrosis/Cirrhosis",0.329939096838918,0.108859807622881,0.249270130825021,0.0621355981215233,94,1.75197167024893,1.3424240398442
"95","states_1_5_41","Activating","Advanced Fibrosis/Cirrhosis",0.260090042048807,0.0676468299729502,0.229363499020758,0.0526076146830454,95,1.28587525552174,1.3424240398442
"96","states_1_5_427","Activating","Advanced Fibrosis/Cirrhosis",0.23089161995577,0.0533109401657995,0.196320055133765,0.0385415640477243,96,1.38320645471956,1.3424240398442
"97","states_1_5_428","Activating","Advanced Fibrosis/Cirrhosis",0.249024713187116,0.0620133077779252,0.175494155763471,0.0307981987071336,97,2.01353684245051,1.3424240398442
"98","states_1_5_441","Activating","Advanced Fibrosis/Cirrhosis",0.268746350026204,0.0722246006524069,0.20385446049941,0.0415566410655054,98,1.73797975006112,1.3424240398442
"99","states_1_5_462","Activating","Advanced Fibrosis/Cirrhosis",0.328956771446691,0.10821255748063,0.207762720041488,0.0431653478390376,99,2.50693120519153,1.3424240398442
"100","states_1_5_545","Activating","Advanced Fibrosis/Cirrhosis",0.248287061452359,0.0616464648846474,0.19014397551487,0.0361547314245994,100,1.70507323538583,1.3424240398442
"101","states_1_5_546","Activating","Advanced Fibrosis/Cirrhosis",0.318713429089707,0.10157824988212,0.215231932676102,0.0463247848434902,101,2.19274088860434,1.3424240398442
"102","states_1_5_56","Activating","Advanced Fibrosis/Cirrhosis",0.304366493877953,0.0926389625955582,0.214634474461763,0.0460679576274773,102,2.01091967967565,1.3424240398442
"103","states_1_5_83","Activating","Advanced Fibrosis/Cirrhosis",0.179812101665071,0.0323323919052098,0.195421527332199,0.0381895733448495,103,0.8466287804069,1.3424240398442
"104","states_1_5_98","Activating","Advanced Fibrosis/Cirrhosis",0.196107917591087,0.0384583153419126,0.161598465613838,0.0261140640887468,104,1.47270509910731,1.3424240398442
"105","H3K27me3-human_GM12878_ENCFF001SUI_108","H3K27me3","Advanced Fibrosis/Cirrhosis",0.175281911961526,0.0307237486608883,0.17271819584528,0.0298315751760486,105,1.02990701897485,1.3424240398442
"106","H3K27me3-human_GM12878_ENCFF001SUI_11","H3K27me3","Advanced Fibrosis/Cirrhosis",0.316481760875442,0.100160704966821,0.190299510200785,0.0362139035826586,106,2.76580802006618,1.3424240398442
"107","H3K27me3-human_GM12878_ENCFF001SUI_13","H3K27me3","Advanced Fibrosis/Cirrhosis",0.248207575273177,0.0616070004229896,0.207006566407522,0.042851718535832,107,1.43767863992373,1.3424240398442
"108","H3K27me3-human_GM12878_ENCFF001SUI_145","H3K27me3","Advanced Fibrosis/Cirrhosis",0.215909766100166,0.0466170270974286,0.237551083642001,0.0564305173394889,108,0.826096043333754,1.3424240398442
"109","H3K27me3-human_GM12878_ENCFF001SUI_158","H3K27me3","Advanced Fibrosis/Cirrhosis",0.180293587309882,0.032505777625066,0.170037839647383,0.028912866911949,109,1.12426684368793,1.3424240398442
